### Date= 20030602 
TradeTime  TradePrice  TradeVol 
9:30:08 89 89800
9:30:09 89 3400
9:30:10 89 3800
9:30:11 89 4400
9:30:12 88.974 1400
9:30:15 89 900
9:30:16 89 300
9:30:17 89 2300
9:30:18 89 100
9:30:21 89 300
9:30:22 89 13500
9:30:23 88.978 1000
9:30:24 89 3900
9:30:25 89 4700
9:30:26 89 400
9:30:28 88.9 1400
9:30:31 88.91 100
9:30:32 88.9666666666667 1300
9:30:33 88.98875 2000
9:30:34 89 12800
9:30:35 88.994705882353 7900
9:30:36 89 2700
9:30:38 88.9 1000
9:30:43 88.85 1000
9:30:45 88.85 100
9:30:48 88.86 100
9:30:53 88.97 1400
9:30:54 88.986 5000
9:30:56 88.85 1000
9:30:57 88.86 1300
9:30:58 89 1400
9:31:01 88.95 100
9:31:07 88.9 200
9:31:09 88.91 1800
9:31:15 88.94 2900
9:31:26 88.98 1600
9:31:28 88.98 100
9:31:30 88.9 300
9:31:31 88.98 100
9:31:32 88.94 1000
9:31:33 88.98 1000
9:31:37 88.9 300
9:31:38 88.965 300
9:31:39 89 1000
9:31:40 88.91 200
9:31:46 88.91 600
9:31:48 88.97 100
9:31:49 88.97 100
9:31:52 88.8 5000
9:31:55 88.8666666666667 2000
9:31:58 88.9 100
9:32:00 88.9 100
9:32:01 88.9 100
9:32:03 88.85 300
9:32:09 88.92 1100
9:32:13 88.9 700
9:32:19 88.91 600
9:32:23 88.87 200
9:32:24 88.95 1000
9:32:33 88.93 200
9:32:36 88.93 1200
9:32:37 88.94 300
9:32:40 88.955 1600
9:32:45 88.97 1000
9:32:53 88.92 1000
9:33:01 88.9 100
9:33:05 88.82 1000
9:33:08 88.81 1500
9:33:09 88.82 1000
9:33:10 88.81 4600
9:33:11 88.82 800
9:33:15 88.8 800
9:33:18 88.81 16000
9:33:21 88.75 800
9:33:23 88.8062 800
9:33:25 88.775 2200
9:33:26 88.76 800
9:33:28 88.8 1400
9:33:30 88.9 100
9:33:35 88.8 200
9:33:39 88.835 1300
9:33:40 88.89 1000
9:33:43 88.87 800
9:33:45 88.85 1100
9:33:51 88.81 1600
9:33:56 88.805 700
9:33:57 88.81 300
9:33:58 88.8 100
9:33:59 88.81 3200
9:34:00 88.805 200
9:34:02 88.81 700
9:34:05 88.81 500
9:34:07 88.8 600
9:34:12 88.78 200
9:34:15 88.79 800
9:34:19 88.77 300
9:34:23 88.79 900
9:34:24 88.795 200
9:34:26 88.8 1500
9:34:27 88.8 600
9:34:28 88.8 2700
9:34:31 88.81 17600
9:34:32 88.815 300
9:34:33 88.818 200
9:34:35 88.819 200
9:34:36 88.819 100
9:34:41 88.81 200
9:34:42 88.88 400
9:34:43 88.88 900
9:34:44 88.8365 500
9:34:48 88.839 100
9:34:49 88.83 700
9:35:01 88.835 1000
9:35:03 88.84 400
9:35:06 88.84 100
9:35:08 88.82 700
9:35:11 88.82 3100
9:35:16 88.775 2000
9:35:19 88.79 900
9:35:23 88.79 200
9:35:31 88.8 200
9:35:35 88.73 8200
9:35:36 88.77 200
9:35:38 88.72 3800
9:35:40 88.75 1000
9:35:48 88.77 100
9:35:49 88.65 1300
9:35:51 88.7 200
9:35:53 88.75 1000
9:35:56 88.7 300
9:35:58 88.745 1200
9:36:00 88.66 1800
9:36:02 88.66 500
9:36:03 88.75 100
9:36:05 88.66 2000
9:36:10 88.705 1500
9:36:15 88.76 1300
9:36:20 88.71 400
9:36:30 88.78 100
9:36:33 88.8 1600
9:36:35 88.8 2600
9:36:38 88.8 300
9:36:42 88.83 100
9:36:45 88.8 2100
9:36:49 88.8 2000
9:36:51 88.84 200
9:36:54 88.811 500
9:36:59 88.8 1000
9:37:04 88.81 200
9:37:08 88.69 1700
9:37:11 88.69 100
9:37:12 88.7 1000
9:37:16 88.7 300
9:37:30 88.57 6500
9:37:34 88.57 800
9:37:35 88.615 6100
9:37:42 88.58 1100
9:37:43 88.64 500
9:37:46 88.58 500
9:38:02 88.7 2500
9:38:11 88.75 2400
9:38:14 88.74 100
9:38:27 88.81 300
9:38:30 88.89 7100
9:38:37 88.725 6000
9:38:39 88.88 1000
9:38:43 88.86 500
9:38:45 88.8 300
9:38:46 88.8 2300
9:38:50 88.78 4200
9:38:53 88.94 100
9:38:54 88.69 1100
9:38:59 88.8 100
9:39:03 88.74 1000
9:39:04 88.88 200
9:39:05 88.66 4500
9:39:11 88.59 5200
9:39:18 88.58 3000
9:39:24 88.57 300
9:39:26 88.58 2400
9:39:27 88.566 400
9:39:28 88.5993333333333 500
9:39:29 88.58 5000
9:39:30 88.593 100
9:39:31 88.6 200
9:39:34 88.58 3600
9:39:38 88.57 700
9:39:41 88.58 100
9:39:43 88.58 1300
9:39:47 88.57 500
9:39:48 88.58 600
9:39:49 88.58 100
9:39:51 88.57 1500
9:39:53 88.56 500
9:39:55 88.58 500
9:39:58 88.55 200
9:39:59 88.56 1300
9:40:03 88.56 1900
9:40:07 88.56 400
9:40:13 88.55 1700
9:40:14 88.57 500
9:40:15 88.56 200
9:40:18 88.5 2400
9:40:19 88.5 1000
9:40:23 88.535 800
9:40:27 88.5 100
9:40:30 88.4 2900
9:40:32 88.5 500
9:40:34 88.4 1000
9:40:35 88.47 3900
9:40:38 88.5 500
9:40:40 88.41 1000
9:40:41 88.4 2600
9:40:42 88.41 1000
9:40:44 88.58 1500
9:40:45 88.41 500
9:40:46 88.4 1300
9:40:51 88.4 300
9:40:53 88.39 3400
9:40:59 88.35 2600
9:41:02 88.4 100
9:41:03 88.35 3800
9:41:06 88.33 200
9:41:10 88.31 500
9:41:11 88.26 2400
9:41:12 88.3 500
9:41:15 88.33 1000
9:41:17 88.3 1000
9:41:19 88.335 200
9:41:27 88.455 2500
9:41:30 88.47 100
9:41:31 88.45 1600
9:41:32 88.26 900
9:41:34 88.42 300
9:41:40 88.4445 900
9:41:43 88.43 100
9:41:49 88.46 100
9:41:50 88.47 200
9:41:57 88.45 400
9:41:58 88.48 100
9:42:00 88.44 100
9:42:05 88.46 500
9:42:10 88.45 1500
9:42:12 88.46 300
9:42:13 88.44 100
9:42:18 88.44 4000
9:42:20 88.4 100
9:42:29 88.4 500
9:42:31 88.36 100
9:42:37 88.32 7800
9:42:44 88.3 2800
9:42:47 88.35 1000
9:42:51 88.35 100
9:42:54 88.38 300
9:42:59 88.35 200
9:43:01 88.32 1900
9:43:06 88.3 1100
9:43:07 88.32 100
9:43:12 88.3 2000
9:43:15 88.3 100
9:43:24 88.3 100
9:43:27 88.2 4600
9:43:30 88.2 1000
9:43:33 88.25 1700
9:43:34 88.25 700
9:43:36 88.25 500
9:43:39 88.245 2500
9:43:40 88.3 1700
9:43:43 88.295 1700
9:43:47 88.31 500
9:43:52 88.305 500
9:44:04 88.26 500
9:44:05 88.26 100
9:44:07 88.3 200
9:44:13 88.3 2100
9:44:15 88.26 100
9:44:16 88.27 100
9:44:18 88.27 100
9:44:20 88.27 900
9:44:28 88.29 300
9:44:31 88.31 700
9:44:33 88.32 500
9:44:41 88.44 500
9:44:44 88.35 100
9:44:46 88.36 400
9:44:50 88.42 200
9:44:59 88.42 500
9:45:03 88.41 1000
9:45:08 88.44 900
9:45:13 88.4566666666667 2800
9:45:14 88.48 400
9:45:18 88.48 600
9:45:19 88.48 400
9:45:24 88.41 400
9:45:27 88.48 200
9:45:33 88.43 1100
9:45:35 88.43 900
9:45:39 88.43 900
9:45:42 88.44 100
9:45:44 88.44 1000
9:45:47 88.44 300
9:45:48 88.44 500
9:45:52 88.4 1700
9:45:54 88.44 200
9:45:57 88.43 100
9:45:59 88.42 100
9:46:02 88.42 100
9:46:04 88.42 100
9:46:07 88.42 300
9:46:08 88.41 300
9:46:11 88.41 400
9:46:16 88.381 400
9:46:18 88.32 1600
9:46:23 88.4 1500
9:46:24 88.41 300
9:46:26 88.41 500
9:46:27 88.415 700
9:46:32 88.374 200
9:46:33 88.391 800
9:46:36 88.37 100
9:46:43 88.39 200
9:46:45 88.345 3500
9:46:46 88.37 300
9:46:48 88.37 300
9:46:49 88.37 400
9:46:50 88.36 100
9:46:51 88.37 700
9:46:53 88.365 1300
9:47:01 88.36 200
9:47:05 88.33 400
9:47:09 88.335 400
9:47:16 88.3 100
9:47:17 88.37 200
9:47:27 88.3 2000
9:47:28 88.305 11700
9:47:31 88.33 100
9:47:34 88.383 200
9:47:35 88.4 3900
9:47:44 88.4 1000
9:47:50 88.45 1000
9:47:53 88.35 100
9:47:54 88.43 1700
9:47:55 88.435 1800
9:47:57 88.44 3100
9:47:58 88.44 100
9:48:00 88.43 200
9:48:01 88.44 600
9:48:03 88.44 1500
9:48:04 88.43 100
9:48:06 88.44 200
9:48:08 88.45 200
9:48:09 88.8236 10000
9:48:10 88.45 100
9:48:16 88.5 900
9:48:27 88.49 200
9:48:28 88.49 200
9:48:29 88.498 100
9:48:31 88.5 4500
9:48:32 88.5 500
9:48:33 88.375 6700
9:48:42 88.42 5000
9:48:43 88.5 100
9:48:46 88.45 1200
9:48:49 88.5 1200
9:48:50 88.51 1200
9:48:54 88.49 2600
9:48:57 88.47 100
9:48:58 88.47 400
9:48:59 88.485 1400
9:49:03 88.5 1000
9:49:05 88.45 300
9:49:08 88.45 600
9:49:11 88.43 1200
9:49:12 88.45 200
9:49:14 88.44 300
9:49:16 88.45 700
9:49:24 88.45 200
9:49:28 88.45 100
9:49:31 88.45 100
9:49:37 88.45 300
9:49:38 88.45 100
9:49:40 88.43 100
9:49:41 88.43 400
9:49:44 88.42 300
9:49:47 88.425 4300
9:49:48 88.44 500
9:49:50 88.42 100
9:49:51 88.42 100
9:49:54 88.38 100
9:49:55 88.4 300
9:50:03 88.4 300
9:50:07 88.39 200
9:50:12 88.38 100
9:50:15 88.39 500
9:50:19 88.38 200
9:50:21 88.385 200
9:50:27 88.42 100
9:50:29 88.42 500
9:50:30 88.4295 400
9:50:33 88.4245 600
9:50:35 88.42 100
9:50:36 88.42 100
9:50:39 88.37 100
9:50:41 88.41 2900
9:50:43 88.43 1500
9:50:45 88.5 300
9:50:47 88.51 900
9:50:56 88.435 6700
9:50:57 88.46 100
9:50:58 88.47 100
9:50:59 88.49 400
9:51:07 88.42 700
9:51:09 88.49 300
9:51:10 88.44 1300
9:51:11 88.44 600
9:51:15 88.42 500
9:51:16 88.43 500
9:51:21 88.42 200
9:51:22 88.43 100
9:51:23 88.42 1100
9:51:24 88.425 800
9:51:26 88.42 300
9:51:28 88.41 200
9:51:29 88.41 100
9:51:30 88.43 1000
9:51:32 88.43 1000
9:51:34 88.42 100
9:51:35 88.415 2300
9:51:38 88.41 1800
9:51:39 88.415 400
9:51:42 88.42 100
9:51:44 88.41 300
9:51:46 88.42 900
9:51:48 88.41 400
9:51:51 88.4 1000
9:51:52 88.41 300
9:51:54 88.4 1000
9:51:55 88.41 500
9:51:58 88.37 500
9:52:01 88.38 200
9:52:06 88.35 2200
9:52:09 88.35 5000
9:52:11 88.37 100
9:52:14 88.38 100
9:52:17 88.37 1100
9:52:18 88.37 500
9:52:20 88.38 200
9:52:21 88.38 300
9:52:25 88.37 300
9:52:29 88.38 500
9:52:35 88.37 500
9:52:36 88.36 4100
9:52:37 88.37 1000
9:52:38 88.377 300
9:52:42 88.35 1500
9:52:44 88.37 300
9:52:49 88.38 200
9:52:50 88.385 3700
9:52:51 88.4 1500
9:52:55 88.35 5000
9:52:56 88.41 16800
9:52:59 88.41 100
9:53:03 88.41 300
9:53:05 88.41 100
9:53:07 88.45 200
9:53:10 88.45 2100
9:53:13 88.44 200
9:53:14 88.45 500
9:53:15 88.43 400
9:53:16 88.45 600
9:53:18 88.45 1100
9:53:20 88.43 100
9:53:22 88.45 1100
9:53:23 88.46 400
9:53:25 88.46 500
9:53:27 88.46 2200
9:53:29 88.45 500
9:53:30 88.46 700
9:53:32 88.46 2500
9:53:34 88.45 100
9:53:35 88.488 100
9:53:37 88.45 300
9:53:39 88.46 100
9:53:48 88.46 300
9:53:51 88.45 200
9:53:57 88.48 100
9:53:58 88.5 500
9:54:02 88.46 100
9:54:05 88.46 400
9:54:10 88.46 600
9:54:12 88.45 400
9:54:15 88.48 400
9:54:18 88.5 500
9:54:29 88.58 2500
9:54:33 88.58 1500
9:54:41 88.57 1500
9:54:42 88.6 100
9:54:43 88.56 400
9:54:48 88.55 700
9:54:50 88.55 500
9:54:55 88.55 200
9:54:57 88.53 500
9:55:01 88.54 100
9:55:03 88.54 200
9:55:06 88.55 1600
9:55:07 88.48 24300
9:55:11 88.55 1200
9:55:12 88.54 100
9:55:14 88.56 300
9:55:18 88.58 400
9:55:19 88.53 300
9:55:20 88.58 4000
9:55:22 88.56 200
9:55:23 88.54 100
9:55:37 88.475 1700
9:55:44 88.41 1400
9:55:46 88.41 100
9:55:47 88.42 100
9:55:52 88.42 900
9:55:54 88.42 900
9:55:59 88.45 300
9:56:03 88.44 100
9:56:04 88.45 500
9:56:09 88.41 900
9:56:21 88.44 500
9:56:26 88.6 9500
9:56:39 88.43 900
9:56:44 88.44 1000
9:56:46 88.44 2000
9:56:49 88.44 2000
9:56:53 88.47 500
9:56:55 88.48 300
9:56:59 88.54 600
9:57:04 88.52 400
9:57:11 88.54 3000
9:57:22 88.51 100
9:57:26 88.52 300
9:57:28 88.52 200
9:57:29 88.52 500
9:57:32 88.53 100
9:57:33 88.55 600
9:57:36 88.55 400
9:57:40 88.55 2500
9:57:41 88.54 100
9:57:44 88.56 200
9:57:49 88.56 200
9:57:52 88.555 500
9:58:02 88.6 600
9:58:11 88.62 1500
9:58:12 88.63 400
9:58:13 88.63 100
9:58:15 88.6516666666667 1200
9:58:16 88.7 3000
9:58:21 88.7 200
9:58:23 88.71 500
9:58:26 88.65 1500
9:58:30 88.71 800
9:58:31 88.71 1000
9:58:34 88.74 800
9:58:38 88.71 2000
9:58:40 88.725 700
9:58:43 88.71 1800
9:58:45 88.71 100
9:58:48 88.715 600
9:58:49 88.71 600
9:58:50 88.72 100
9:58:53 88.71 200
9:58:58 88.655 2800
9:58:59 88.71 600
9:59:00 88.715 200
9:59:06 88.6 100
9:59:08 88.58 3200
9:59:09 88.58 100
9:59:11 88.6 500
9:59:13 88.57 1700
9:59:20 88.57 500
9:59:21 88.57 200
9:59:24 88.56 100
9:59:27 88.6 1600
9:59:32 88.68 100
9:59:39 88.71 100
9:59:41 88.61 100
9:59:44 88.72 500
9:59:47 88.7 900
9:59:50 88.68 500
9:59:59 88.69 600
10:00:08 88.68 300
10:00:13 88.74 1000
10:00:20 88.69 500
10:00:25 88.63 500
10:00:31 88.61 2300
10:00:39 88.65 200
10:00:41 88.61 3000
10:00:44 88.61 500
10:00:47 88.61 500
10:00:48 88.61 300
10:00:51 88.61 100
10:00:52 88.65 1000
10:00:56 88.66 700
10:01:00 88.655 200
10:01:05 88.65 100
10:01:12 88.635 6600
10:01:18 88.63 1700
10:01:19 88.64 300
10:01:22 88.64 4000
10:01:28 88.64 500
10:01:30 88.52 200
10:01:33 88.55 300
10:01:37 88.63 400
10:01:46 88.64 200
10:01:51 88.64 100
10:01:53 88.5 7700
10:01:54 88.5166666666667 9600
10:01:55 88.53 100
10:02:00 88.57 8000
10:02:03 88.58 700
10:02:06 88.52 600
10:02:07 88.52 300
10:02:08 88.62 1400
10:02:12 88.6 500
10:02:14 88.53 700
10:02:17 88.57 500
10:02:20 88.55 500
10:02:21 88.56 300
10:02:23 88.56 200
10:02:26 88.57 200
10:02:32 88.57 100
10:02:33 88.57 1500
10:02:34 88.58 1400
10:02:37 88.6 1700
10:02:39 88.61 600
10:02:40 88.6 2500
10:02:41 88.608 200
10:02:43 88.6066666666667 2100
10:02:44 88.6 600
10:02:45 88.61 400
10:02:48 88.61 2200
10:02:52 88.64 2000
10:02:56 88.65 4800
10:02:57 88.63 800
10:03:01 88.6433333333333 2400
10:03:02 88.6463333333333 900
10:03:03 88.65 500
10:03:04 88.649 800
10:03:06 88.68 1300
10:03:08 88.7 300
10:03:10 88.62 400
10:03:12 88.7033333333333 14200
10:03:15 88.67 100
10:03:17 88.7 300
10:03:22 88.58 6200
10:03:24 88.7 300
10:03:25 88.65 600
10:03:26 88.598 900
10:03:27 88.59 500
10:03:28 88.6 500
10:03:29 88.58 500
10:03:30 88.581 200
10:03:31 88.7 12000
10:03:35 88.7 10700
10:03:36 88.5375 600
10:03:38 88.55 100
10:03:43 88.57 100
10:03:45 88.7 200
10:03:46 88.67 4700
10:03:47 88.58 10100
10:03:49 88.58 200
10:03:50 88.589 100
10:03:53 88.58 900
10:03:54 88.59 100
10:03:58 88.58 100
10:03:59 88.58 1300
10:04:06 88.57 700
10:04:07 88.565 400
10:04:08 88.55 2600
10:04:09 88.58 100
10:04:10 88.55 800
10:04:12 88.55 600
10:04:13 88.57 200
10:04:14 88.56 100
10:04:16 88.555 200
10:04:18 88.55 1100
10:04:21 88.56 100
10:04:23 88.55 800
10:04:24 88.56 700
10:04:28 88.54 100
10:04:29 88.545 1000
10:04:32 88.52 200
10:04:33 88.5 1000
10:04:36 88.58 2300
10:04:37 88.5 900
10:04:38 88.515 200
10:04:41 88.52 100
10:04:46 88.52 100
10:04:51 88.5 5800
10:04:52 88.51 1100
10:04:54 88.5 100
10:05:00 88.48 200
10:05:01 88.49 300
10:05:05 88.49 1200
10:05:09 88.51 3200
10:05:12 88.5 200
10:05:13 88.54 1100
10:05:18 88.48 900
10:05:19 88.5 1000
10:05:23 88.6 4000
10:05:27 88.52 100
10:05:28 88.55 400
10:05:31 88.52 1000
10:05:34 88.52 2900
10:05:35 88.52 100
10:05:38 88.52 200
10:05:39 88.52 300
10:05:42 88.52 100
10:05:47 88.535 1300
10:05:50 88.565 1200
10:05:52 88.6 700
10:05:57 88.56 500
10:06:04 88.59 1000
10:06:05 88.6 500
10:06:12 88.58 500
10:06:15 88.58 100
10:06:16 88.57 1200
10:06:19 88.57 1700
10:06:23 88.53 1100
10:06:29 88.55 800
10:06:31 88.56 1000
10:06:33 88.53 700
10:06:35 88.54 400
10:06:36 88.55 1000
10:06:41 88.52 100
10:06:42 88.51 600
10:06:45 88.515 200
10:06:46 88.5166666666667 1100
10:06:47 88.54 400
10:06:50 88.53 600
10:06:53 88.51 1600
10:06:56 88.51 800
10:06:57 88.51 4500
10:07:04 88.5 100
10:07:06 88.5 1500
10:07:07 88.51 100
10:07:08 88.501 500
10:07:09 88.49 500
10:07:10 88.4965 300
10:07:12 88.501 400
10:07:14 88.48 1100
10:07:16 88.45 1500
10:07:20 88.4795 300
10:07:29 88.485 2000
10:07:33 88.49 500
10:07:34 88.49 400
10:07:36 88.485 600
10:07:41 88.5 900
10:07:45 88.5 2200
10:07:49 88.49 800
10:07:52 88.5 6200
10:07:53 88.49 1000
10:07:54 88.5 300
10:07:57 88.5 300
10:07:58 88.5245 700
10:07:59 88.549 300
10:08:01 88.549 300
10:08:09 88.56 7800
10:08:19 88.56 900
10:08:20 88.56 300
10:08:23 88.57 5100
10:08:25 88.57 300
10:08:26 88.57 2100
10:08:27 88.56 500
10:08:28 88.55 1200
10:08:30 88.57 100
10:08:31 88.56 200
10:08:33 88.565 4800
10:08:36 88.57 2700
10:08:43 88.6 500
10:08:44 88.64 500
10:08:45 88.5 5000
10:08:55 88.64 2100
10:08:58 88.59 4900
10:09:01 88.58 400
10:09:04 88.6 500
10:09:05 88.595 1600
10:09:07 88.6 100
10:09:08 88.58 1700
10:09:11 88.59 7600
10:09:13 88.594 2000
10:09:14 88.6 100
10:09:16 88.6 400
10:09:19 88.615 1400
10:09:20 88.62 400
10:09:24 88.61 500
10:09:25 88.6055 500
10:09:27 88.62 100
10:09:28 88.59 300
10:09:37 88.58 1200
10:09:39 88.56 10000
10:09:40 88.57 300
10:09:41 88.6 300
10:09:42 88.61 200
10:09:44 88.57 100
10:09:45 88.575 400
10:09:49 88.58 2500
10:09:53 88.58 100
10:09:54 88.58 400
10:09:57 88.6 700
10:10:00 88.605 3400
10:10:03 88.64 800
10:10:08 88.649 200
10:10:16 88.61 11700
10:10:17 88.64 500
10:10:18 88.65 1000
10:10:19 88.65 4500
10:10:20 88.65 100
10:10:21 88.65 4600
10:10:23 88.6333333333333 2500
10:10:24 88.65 1000
10:10:25 88.65 200
10:10:26 88.67 100
10:10:32 88.6995 900
10:10:35 88.6926666666667 1300
10:10:36 88.69 200
10:10:37 88.69 100
10:10:38 88.69 400
10:10:39 88.69 100
10:10:43 88.675 900
10:10:45 88.64 200
10:10:47 88.6405 300
10:10:49 88.675 1100
10:10:51 88.651 200
10:10:55 88.65 1700
10:10:58 88.64 500
10:11:05 88.64 3300
10:11:07 88.65 3200
10:11:09 88.64 800
10:11:10 88.65 800
10:11:15 88.645 1300
10:11:18 88.66 900
10:11:19 88.66 800
10:11:21 88.66 200
10:11:24 88.665 1100
10:11:26 88.66 500
10:11:27 88.68 500
10:11:28 88.66 300
10:11:30 88.68 1700
10:11:31 88.68 500
10:11:33 88.66 200
10:11:34 88.69 100
10:11:37 88.68 400
10:11:39 88.68 700
10:11:44 88.69 700
10:11:47 88.6805 300
10:11:49 88.69 2000
10:11:50 88.689 200
10:11:56 88.718 7200
10:11:58 88.69 100
10:12:00 88.72 100
10:12:05 88.739 200
10:12:07 88.72 5100
10:12:11 88.72 3400
10:12:12 88.735 300
10:12:13 88.74 500
10:12:16 88.72 400
10:12:19 88.73 100
10:12:21 88.71 4700
10:12:24 88.73 100
10:12:26 88.725 400
10:12:33 88.74275 2200
10:12:36 88.74 100
10:12:39 88.74 500
10:12:41 88.73 400
10:12:42 88.75 200
10:12:47 88.735 200
10:12:48 88.74 300
10:12:49 88.73 100
10:12:54 88.72 200
10:12:55 88.72 400
10:12:59 88.7 1400
10:13:00 88.7 1600
10:13:04 88.71 1000
10:13:05 88.72 200
10:13:06 88.71 100
10:13:07 88.71 1000
10:13:09 88.72 8000
10:13:12 88.72 10100
10:13:16 88.74 300
10:13:18 88.75 1000
10:13:19 88.72 400
10:13:25 88.76 2100
10:13:29 88.8 900
10:13:35 88.79 400
10:13:36 88.8 800
10:13:38 88.8 500
10:13:40 88.8 400
10:13:42 88.8 2300
10:13:45 88.8 100
10:13:51 88.78 200
10:13:56 88.78 400
10:13:57 88.8 200
10:13:59 88.785 1000
10:14:05 88.77 200
10:14:09 88.78 200
10:14:10 88.72 5000
10:14:14 88.74 1100
10:14:15 88.74 200
10:14:17 88.74 3100
10:14:21 88.73 100
10:14:24 88.72 400
10:14:27 88.72 3100
10:14:30 88.72 100
10:14:33 88.74 300
10:14:36 88.72 8200
10:14:40 88.74 200
10:14:41 88.745 1200
10:14:44 88.74 100
10:14:45 88.73 1000
10:14:47 88.75 800
10:14:48 88.74 1000
10:14:49 88.75 600
10:14:52 88.74 1800
10:14:55 88.72 2200
10:14:57 88.72 100
10:14:58 88.74 300
10:14:59 88.74 200
10:15:01 88.74 500
10:15:10 88.7 300
10:15:11 88.71 100
10:15:12 88.75 1400
10:15:17 88.75 200
10:15:18 88.745 1800
10:15:19 88.75 1000
10:15:20 88.75 1200
10:15:21 88.75 1100
10:15:23 88.74 1000
10:15:24 88.75 3700
10:15:25 88.75 100
10:15:26 88.75 100
10:15:28 88.8 400
10:15:32 88.8 1000
10:15:34 88.815 2300
10:15:38 88.8 500
10:15:41 88.815 5700
10:15:45 88.83 1800
10:15:48 88.84 900
10:15:49 88.83725 1700
10:15:50 88.84 200
10:15:52 88.78 700
10:15:53 88.85 200
10:15:55 88.85 1600
10:15:59 88.84 300
10:16:03 88.84 1000
10:16:08 88.8495 500
10:16:10 88.75 4100
10:16:13 88.85 1000
10:16:15 88.85 500
10:16:18 88.89 500
10:16:21 88.86 2000
10:16:33 88.77 1700
10:16:35 88.77 100
10:16:38 88.7895 600
10:16:39 88.77 500
10:16:41 88.75 100
10:16:43 88.85 1000
10:16:46 88.745 100
10:16:48 88.757 100
10:16:49 88.758 100
10:16:50 88.76 1700
10:16:51 88.85 200
10:16:53 88.81 300
10:17:00 88.76 700
10:17:01 88.7565 1100
10:17:05 88.79 100
10:17:06 88.79 200
10:17:08 88.8 600
10:17:11 88.76 200
10:17:19 88.78 100
10:17:21 88.79 200
10:17:25 88.77 100
10:17:26 88.78 200
10:17:33 88.76 100
10:17:35 88.77 100
10:17:38 88.78 800
10:17:39 88.77 300
10:17:44 88.77 100
10:17:53 88.77 200
10:17:54 88.78 700
10:17:55 88.78 200
10:17:57 88.78 500
10:18:00 88.78 400
10:18:02 88.78 1000
10:18:05 88.77 800
10:18:07 88.78 200
10:18:14 88.74 400
10:18:23 88.75 100
10:18:28 88.75 3500
10:18:33 88.76 300
10:18:37 88.74 2600
10:18:43 88.7 500
10:18:47 88.7 1200
10:18:53 88.69 500
10:18:57 88.7 200
10:18:58 88.7 100
10:19:03 88.7 100
10:19:09 88.7 1500
10:19:11 88.7 700
10:19:14 88.7 100
10:19:20 88.695 1100
10:19:27 88.68 100
10:19:29 88.6766666666667 400
10:19:30 88.68 100
10:19:31 88.66 200
10:19:32 88.67 300
10:19:42 88.62 100
10:19:44 88.61 200
10:19:50 88.61 600
10:19:53 88.577 300
10:20:04 88.56 300
10:20:07 88.56 200
10:20:11 88.57 500
10:20:13 88.58 300
10:20:14 88.58 1000
10:20:19 88.57 800
10:20:20 88.58 200
10:20:22 88.58 100
10:20:23 88.6 200
10:20:31 88.6 900
10:20:32 88.61 600
10:20:36 88.6 1300
10:20:40 88.64 1000
10:20:44 88.63 100
10:20:45 88.64 300
10:20:47 88.64 100
10:20:49 88.61 200
10:20:50 88.62 100
10:20:57 88.6 200
10:21:07 88.57 300
10:21:10 88.57 500
10:21:13 88.57 100
10:21:26 88.5666666666667 3000
10:21:41 88.56 800
10:21:42 88.56 500
10:21:47 88.56 100
10:21:50 88.54 100
10:21:51 88.55 200
10:21:55 88.56 300
10:21:58 88.56 500
10:22:01 88.56 100
10:22:02 88.55 1000
10:22:05 88.56 300
10:22:07 88.5 1000
10:22:08 88.5 1000
10:22:09 88.49 100
10:22:13 88.54 100
10:22:14 88.53625 400
10:22:15 88.4966666666667 1600
10:22:16 88.47 1000
10:22:21 88.48 1400
10:22:22 88.55 800
10:22:24 88.52 600
10:22:31 88.48 1000
10:22:34 88.46 600
10:22:35 88.45 500
10:22:40 88.46 800
10:22:42 88.46 200
10:22:46 88.44 1500
10:22:47 88.45 400
10:22:48 88.46 500
10:22:51 88.45 1000
10:22:58 88.44 500
10:22:59 88.45 2300
10:23:02 88.44 800
10:23:03 88.44 500
10:23:05 88.445 600
10:23:07 88.46 400
10:23:10 88.46 600
10:23:11 88.465 200
10:23:13 88.46 200
10:23:17 88.45 1900
10:23:20 88.45 100
10:23:28 88.46 500
10:23:32 88.45 100
10:23:33 88.45 900
10:23:41 88.45 1500
10:23:44 88.45 100
10:23:46 88.4566666666667 1600
10:23:47 88.45 100
10:23:48 88.455 1200
10:23:55 88.438 100
10:23:56 88.443 500
10:23:57 88.43 100
10:24:03 88.43 1700
10:24:06 88.44 100
10:24:07 88.43 200
10:24:14 88.415 200
10:24:16 88.4 100
10:24:17 88.39 100
10:24:22 88.4 100
10:24:23 88.39 300
10:24:24 88.39 1400
10:24:29 88.43 2200
10:24:31 88.37 100
10:24:32 88.3766666666667 2100
10:24:36 88.36 100
10:24:38 88.37 1200
10:24:39 88.38 100
10:24:40 88.37 500
10:24:43 88.38 100
10:24:45 88.37 1300
10:24:48 88.38 300
10:24:49 88.39 600
10:24:55 88.36 1100
10:24:58 88.36 100
10:25:00 88.36 100
10:25:03 88.41 600
10:25:04 88.34 100
10:25:08 88.4 800
10:25:10 88.4 100
10:25:11 88.42 200
10:25:13 88.41 900
10:25:14 88.43 400
10:25:19 88.46 500
10:25:20 88.39 800
10:25:22 88.39 400
10:25:23 88.4 700
10:25:26 88.4 200
10:25:29 88.38175 800
10:25:39 88.5 900
