Anno_evento;Luogo_matrimonio;Rito;Stato_civile_marito;Stato_civile_moglie;Cittadinanza_marito;Cittadinanza_moglie;Eta_marito;Eta_moglie;Numerosità;Residenza_moglie;Residenza_marito;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;68;52;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;68;54;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;68;56;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;69;37;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;69;41;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;69;66;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;70;64;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;71;62;2;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;71;66;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;71;69;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;72;62;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;72;65;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;73;49;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;73;62;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;73;71;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;74;53;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;75;48;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;77;64;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;81;79;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Italia;84;73;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Lituania;73;41;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Marocco;54;38;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Moldova;47;44;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Perù;38;30;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Perù;48;48;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Perù;52;36;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Perù;68;37;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Romania;46;31;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Romania;47;39;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Romania;55;42;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Senegal;40;38;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Seychelles;63;47;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Svizzera;54;50;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Italia;Ucraina;45;35;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Perù;El Salvador;52;37;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Perù;Italia;49;50;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Perù;Perù;45;38;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Perù;Perù;65;52;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Nubile;Romania;Moldova;36;38;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Ecuador;Italia;66;59;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Georgia;75;58;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;47;53;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;53;47;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;53;54;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;58;64;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;59;58;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;60;67;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;61;46;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;63;63;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;65;54;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Italia;66;65;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Marocco;62;62;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Divorziato o già coniugato;Vedova;Italia;Moldova;60;51;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;43;34;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;51;46;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;59;52;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;60;56;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;60;64;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;67;60;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;67;63;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;68;56;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;69;72;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;74;74;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;76;66;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;76;77;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;78;53;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;85;66;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Italia;88;62;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Moldova;97;64;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Perù;66;57;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Romania;89;48;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Tunisia;80;46;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Ucraina;65;47;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Italia;Ucraina;68;58;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Divorziata o già coniugata;Marocco;Italia;69;67;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Bolivia;64;51;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Germania;81;73;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;40;32;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;45;40;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;62;37;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;65;56;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;74;54;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;74;83;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;82;63;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Italia;Italia;84;54;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Nubile;Spagna;Italia;62;53;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Vedova;Italia;Colombia;62;54;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Vedova;Italia;Italia;64;65;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Vedova;Italia;Italia;72;58;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Vedova;Italia;Italia;76;68;1;Milano;Milano;;;;;;;;
2012;Milano;Civile;Vedovo;Vedova;Italia;Ucraina;77;53;1;Milano;Milano;;;;;;;;
2012;Milano;Evangelico;Celibe;Nubile;Bolivia;Bolivia;37;38;1;Milano;Estero;;;;;;;;
2012;Milano;Evangelico;Celibe;Nubile;Italia;Italia;25;25;1;Italia;Italia;;;;;;;;
2012;Milano;Evangelico;Celibe;Nubile;Italia;Italia;27;26;1;Italia;Italia;;;;;;;;
2012;Milano;Evangelico;Celibe;Nubile;Italia;Italia;47;48;1;Italia;Italia;;;;;;;;
2012;Milano;Evangelico;Non indicato;Non indicato;Angola;Angola;28;26;1;Italia;Italia;;;;;;;;
2012;Milano;Evangelico;Celibe;Nubile;Filippine;Filippine;20;20;1;Milano;Milano;;;;;;;;
2012;Milano;Evangelico;Celibe;Nubile;Italia;Albania;28;27;1;Milano;Milano;;;;;;;;
2012;Milano;Evangelico;Divorziato o già coniugato;Divorziata o già coniugata;Italia;Italia;56;53;1;Milano;Milano;;;;;;;;
2012;Milano;Geova;Celibe;Divorziata o già coniugata;Perù;El Salvador;54;50;1;Milano;Estero;;;;;;;;
2012;Milano;Geova;Non indicato;Non indicato;Romania;Moldova;30;19;1;Estero;Italia;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Italia;Italia;27;24;1;Milano;Italia;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Perù;Perù;34;36;1;Milano;Italia;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Romania;Romania;30;32;1;Milano;Italia;;;;;;;;
2012;Milano;Geova;Divorziato o già coniugato;Nubile;Italia;Italia;36;35;1;Milano;Italia;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Camerun;Camerun;34;26;1;Italia;Milano;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Filippine;Filippine;33;31;1;Italia;Milano;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Italia;Perù;31;23;1;Italia;Milano;;;;;;;;
2012;Milano;Geova;Celibe;Vedova;Italia;Italia;24;24;1;Italia;Milano;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Italia;Italia;25;20;1;Milano;Milano;;;;;;;;
2012;Milano;Geova;Celibe;Nubile;Italia;Italia;32;24;1;Milano;Milano;;;;;;;;
2012;Milano;Geova;Divorziato o già coniugato;Nubile;Italia;Italia;46;28;1;Milano;Milano;;;;;;;;
2012;Milano;Geova;Vedovo;Divorziata o già coniugata;Italia;Italia;54;46;1;Milano;Milano;;;;;;;;
2012;Milano;Israelita;Celibe;Nubile;Italia;Italia;41;31;1;Italia;Italia;;;;;;;;
2012;Milano;Israelita;Celibe;Nubile;Italia;Russa, Federazione;32;21;1;Estero;Milano;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Stati Uniti d'America;Bolivia;25;26;1;Italia;Estero;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Italia;Dominicana, Repubblica;34;35;1;Italia;Italia;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Italia;Italia;24;24;1;Italia;Italia;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Italia;Italia;27;26;1;Italia;Italia;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Italia;Italia;27;35;1;Italia;Italia;;;;;;;;
2013;Milano;Altri Riti;Non indicato;Non indicato;Italia;Italia;33;26;1;Italia;Italia;;;;;;;;
2013;Milano;Altri Riti;Celibe;Non indicato;Italia;Ucraina;38;30;1;Milano;Italia;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Italia;Ucraina;28;25;1;Estero;Milano;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;El Salvador;El Salvador;41;39;1;Milano;Milano;;;;;;;;
2013;Milano;Altri Riti;Celibe;Nubile;Italia;Italia;29;21;1;Milano;Milano;;;;;;;;
2013;Milano;Cattolico;Celibe;Non indicato;Italia;Australia;29;38;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Non indicato;Italia;Canada;34;29;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Francia;Italia;27;30;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Islanda;Russa, Federazione;37;27;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Australia;41;36;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;25;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;30;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;31;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;28;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;31;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Svezia;29;32;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Divorziato o già coniugato;Nubile;Francia;Italia;29;30;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Belgio;34;32;1;Estero;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Stati Uniti d'America;Italia;30;26;1;Italia;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Divorziata o già coniugata;Perù;Italia;33;37;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Cile;Italia;35;30;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;22;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;24;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;30;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;34;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;34;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;37;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;33;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Russa, Federazione;33;27;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Stati Uniti d'America;Italia;28;25;1;Milano;Estero;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Filippine;Filippine;28;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;29;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;26;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;26;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;22;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;27;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;28;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;29;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;22;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;26;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;27;3;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;28;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;24;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;25;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;30;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;32;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;25;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;27;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;28;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;29;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;30;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;32;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;38;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;25;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;27;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;28;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;29;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;30;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;38;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;26;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;27;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;29;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;32;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;28;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;32;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;25;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;29;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;32;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;35;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;37;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;43;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;32;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;34;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;37;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;44;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;24;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;26;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;30;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;32;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;36;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;38;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;29;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;30;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;33;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;34;2;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;35;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;36;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;38;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;32;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;34;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;36;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;40;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;28;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;34;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;38;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;41;30;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;41;39;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;36;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;41;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;48;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;43;31;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;44;39;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;45;41;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;46;45;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;47;35;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;53;42;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Italia;66;64;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Perù;30;24;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Vedova;Italia;Italia;74;71;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;28;24;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;28;28;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;30;34;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;31;29;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;33;30;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;37;29;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;39;35;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;41;35;1;Italia;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;35;27;1;Milano;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Non indicato;Italia;Italia;28;28;1;Milano;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Filippine;Filippine;28;25;1;Milano;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Brasile;42;33;1;Milano;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Bulgaria;42;28;1;Milano;Italia;;;;;;;;
2013;Milano;Cattolico;Celibe;Nubile;Italia;Ecuador;47;42;1;Milano;Italia;;;;;;;;
